# @PLN154 phase 0 evidence — tests/scripts/ under LOFT_STACK_CENSUS, 200000 ops/program, --interpret.
# file<TAB>ops<TAB>put_stack bytes<TAB>other-route bytes.  0/0/0 = the program produced no census.
tests/scripts/1085b-a-nullable-local-frees-what-it-displaces.loft	3354	2515	1661
tests/scripts/1085-ret-buffer-passthrough-free.loft	1191	1387	653
tests/scripts/1086-default-naming-a-later-declaration.loft	557	831	942
tests/scripts/108-path-helpers.loft	3855	5197	2263
tests/scripts/1090-const-vector-computed-elements.loft	1275	1875	1784
tests/scripts/1092-lexer-revert-restores-the-cursor.loft	30420	55390	12685
tests/scripts/1096-a-null-return-must-not-free-the-callers-buffer.loft	20994	19303	7681
tests/scripts/1097-a-null-arm-in-a-collection-tail-join.loft	39856	39726	18689
tests/scripts/1098-a-null-arm-tail-with-two-value-arms.loft	200000	224327	99476
tests/scripts/1099-a-text-match-tail-with-a-null-arm.loft	12840	19673	15512
tests/scripts/109-const-vector.loft	269	464	307
tests/scripts/10-match.loft	1675	1425	2023
tests/scripts/1100-a-nullable-call-arm-in-a-non-null-text-return.loft	1467	2239	3838
tests/scripts/1101-a-projection-bound-to-a-local-then-returned.loft	47962	59430	10342
tests/scripts/1102-a-tuple-literal-copies-a-heap-member.loft	11534	12221	3920
tests/scripts/1103-a-nullable-in-a-later-branch-arm.loft	1406	1280	1238
tests/scripts/1103b-a-nullable-branch-arm-refused.loft	196	209	262
tests/scripts/1103c-a-nullable-narrow-branch-arm-is-refused.loft	0	0	0
tests/scripts/1104-a-tuple-element-argument-borrow-witness.loft	30468	32573	21435
tests/scripts/1105-an-unnameable-argument-borrow-witness.loft	29096	34116	17132
tests/scripts/1106-a-nullable-heap-local-owns-its-bind.loft	13335	13610	7008
tests/scripts/1107-a-projection-argument-witnesses-its-root.loft	26680	33911	12726
tests/scripts/110-null-coalesce-char.loft	172	157	257
tests/scripts/1113-a-lambda-carries-one-text-work-buffer.loft	899	1117	2042
tests/scripts/1114-a-nullable-heap-capture-is-shared-like-its-dense-twin.loft	3055	2790	1830
tests/scripts/1115-an-inline-callback-gets-the-text-buffer-its-abi-expects.loft	1376	2595	1806
tests/scripts/1116-a-fn-ref-arm-does-not-spend-one-buffer-twice.loft	200	252	537
tests/scripts/1116b-a-fn-ref-call-carries-every-text-buffer-its-target-wants.loft	974	1160	1919
tests/scripts/1117-an-if-joins-two-variants-to-their-enum.loft	717	719	777
tests/scripts/1118-an-inline-join-return-is-lifted-and-guarded.loft	189643	179934	64251
tests/scripts/1118b-an-inline-join-lifts-in-every-statement-context.loft	2201	1838	1572
tests/scripts/1119-a-callees-var-slots-are-its-own.loft	87276	81814	25052
tests/scripts/111-format-string-self-slice.loft	346	457	743
tests/scripts/1120-one-null-question-for-a-collection.loft	1236	1528	862
tests/scripts/1121-a-backed-default-does-not-allocate-a-store-it-overwrites.loft	36880	33645	16525
tests/scripts/1122-a-tuple-member-is-parsed-against-its-type-in-every-position.loft	804	782	909
tests/scripts/1123-a-nullable-tuple-member-returns-like-its-dense-twin.loft	469	457	398
tests/scripts/1128-a-conditionally-assigned-return-buffer-frees-what-it-displaces.loft	5722	5935	4863
tests/scripts/112-p287-slice-materialise.loft	1074	1173	376
tests/scripts/1130-a-yielded-collection-literal-takes-its-declared-kind.loft	769	833	860
tests/scripts/1131-a-captured-collection-is-stored-as-a-handle-not-unpacked.loft	983	1394	745
tests/scripts/1132-a-generator-yield-rides-a-channel-that-carries-it.loft	588	563	458
tests/scripts/1134-a-nullable-tuple-element-is-stored-behind-its-tag.loft	1454	1864	1007
tests/scripts/1135-a-dep-that-assigns-itself-needs-no-slot-reserved.loft	533	521	641
tests/scripts/1138-an-absent-nullable-struct-stays-absent-across-a-call.loft	709	977	495
tests/scripts/1139-a-returned-tuple-with-a-nullable-member-round-trips.loft	1581	1918	1081
tests/scripts/113-fread-inferred-size.loft	823	902	635
tests/scripts/1140-a-returned-keyed-parameter-is-still-the-callers.loft	8125	9992	6885
tests/scripts/1142-a-keyed-return-through-a-join-frees-the-arm-that-did-not-run.loft	14221	14778	13481
tests/scripts/1143-a-returned-nullable-keyed-parameter-is-still-the-callers.loft	8605	10553	7181
tests/scripts/1144-a-generic-ne-derives-from-the-bound-s-eq.loft	528	681	825
tests/scripts/1145-two-loops-bind-one-body-local-at-their-own-types.loft	1191	1910	1336
tests/scripts/1147-assert-eq-reports-both-sides-at-the-call-site.loft	417	319	306
tests/scripts/1148-a-linked-collection-type-is-emitted-under-its-own-id.loft	1075	1282	1342
tests/scripts/114-file-sync.loft	790	876	638
tests/scripts/1150-a-keyed-return-that-can-be-absent-hands-back-what-it-built.loft	7323	7840	6574
tests/scripts/1151-a-generic-le-derives-from-the-bound-s-lt.loft	7673	13595	2830
tests/scripts/1152-a-vector-value-into-a-group-reaches-every-member.loft	2620	3722	2207
tests/scripts/1154-a-join-of-calls-frees-the-store-its-callee-minted.loft	2070	2182	1893
tests/scripts/1155-a-variant-s-keyed-field-binding-allocates-nothing.loft	2606	2130	1645
tests/scripts/1156-a-loop-body-local-read-after-the-loop-is-not-freed-per-iteration.loft	4899	5345	1172
tests/scripts/1157-a-coalesce-default-that-mints-is-freed.loft	3971	4016	3911
tests/scripts/1158-a-group-forms-whichever-member-is-declared-first.loft	2356	3423	1833
tests/scripts/1159-a-keyed-collection-filled-from-a-vector-value.loft	3661	5090	2884
tests/scripts/115-snapshot-roundtrip.loft	730	786	405
tests/scripts/1160-a-variant-binding-write-means-the-field-write.loft	1762	2475	1563
tests/scripts/1164-a-parenthesised-slice-keeps-its-arithmetic-bound.loft	714	967	1036
tests/scripts/1165-a-format-spec-tunes-every-rendering.loft	664	732	1719
tests/scripts/1167-debug-assert-is-reserved-and-says-so.loft	0	0	0
tests/scripts/116-default-fallback-operator.loft	729	731	690
tests/scripts/116-file-append-log.loft	3445	3956	1509
tests/scripts/1176-a-monomorph-whose-tail-is-a-fn-ref-call.loft	4889	7490	4481
tests/scripts/1177-a-lambda-returning-a-collection.loft	1412	1912	1528
tests/scripts/1178-a-declared-collection-lambda-gets-its-buffer.loft	7919	12089	5253
tests/scripts/1179-a-fn-ref-return-buffer-has-an-owner.loft	2854	3688	2561
tests/scripts/117-deep-stack.loft	12067	11836	15720
tests/scripts/1180-a-captured-collection-is-not-the-callers-to-take.loft	3428	5645	3425
tests/scripts/1181-a-captured-struct-is-not-the-callers-to-take.loft	4698	6646	4488
tests/scripts/1182-a-captured-place-tail-reserves-no-buffer.loft	2296	3478	1622
tests/scripts/1183-a-delivered-fnref-buffer-has-an-owner.loft	4829	6576	3361
tests/scripts/1184-a-view-assigned-back-onto-its-own-source.loft	2964	4109	1941
tests/scripts/1185-a-forwarded-fnref-result-is-not-the-callers.loft	1234	1866	1237
tests/scripts/1186-a-join-tail-hands-its-mint-an-owner.loft	2113	3019	1914
tests/scripts/1188-a-declared-record-lambda-gets-its-buffer.loft	1303	1611	1216
tests/scripts/118-vector-reassign-loop-local.loft	1379	2015	547
tests/scripts/1190-an-inline-value-copy-has-no-advice.loft	529	688	542
tests/scripts/1194-a-comprehension-reads-its-destination.loft	200000	277315	26751
tests/scripts/1195-a-comprehension-reads-its-destination-field.loft	84282	115523	13272
tests/scripts/1196-a-comprehension-appended-to-what-it-reads.loft	3621	4990	1960
tests/scripts/1198-a-nullable-source-is-tagged-into-its-slot.loft	1283	1385	797
tests/scripts/119-keyed-local-reassign.loft	817	1022	782
tests/scripts/11-vectors.loft	4258	4955	2449
tests/scripts/1200-a-nullable-record-local-frees-what-it-displaces.loft	6273	4106	4033
tests/scripts/1201-a-mapped-lambdas-collection-does-not-own-the-buffer.loft	6017	8793	3675
tests/scripts/1202-a-captured-record-enum-is-not-the-callers-to-take.loft	3714	4522	2719
tests/scripts/1205-a-discharged-place-writes-through-to-its-place.loft	2089	2456	1677
tests/scripts/1206-a-nullable-text-field-appends.loft	209	289	384
tests/scripts/1207-a-nullable-collection-appends-a-non-literal-source.loft	1238	1409	1050
tests/scripts/1207b-a-keyed-local-and-its-nullable-twin-agree.loft	0	0	0
tests/scripts/1208-a-postfix-discharge-defaults-from-its-own-subject.loft	760	738	532
tests/scripts/120-keyed-return-assign.loft	463	470	526
tests/scripts/1210-a-nullable-append-source-warns-and-stores.loft	460	616	408
tests/scripts/1210b-a-nullable-source-into-a-local-is-still-refused.loft	0	0	0
tests/scripts/1211-a-const-binding-holds-through-an-interior-discharge.loft	0	0	0
tests/scripts/1211b-a-place-behind-an-interior-discharge-is-written.loft	282	261	157
tests/scripts/1212-a-coalesce-target-is-refused.loft	0	0	0
tests/scripts/1212b-a-coalesce-target-reported-the-wrong-thing.loft	0	0	0
tests/scripts/1213-an-absent-keyed-field-materialises-on-append.loft	491	622	537
tests/scripts/1214-a-discharged-keyed-receiver-writes-through-to-its-collection.loft	1116	1115	1056
tests/scripts/1215-an-unrelated-append-source-is-refused.loft	0	0	0
tests/scripts/1215b-an-admissible-append-source-still-works.loft	620	864	481
tests/scripts/1215c-a-bare-null-is-appendable-at-every-element-type.loft	192	336	253
tests/scripts/1217-a-keyed-lookup-through-a-discharge-reaches-its-emitter.loft	343	413	479
tests/scripts/1218-a-null-collection-capture-has-a-slot-to-share.loft	2035	3257	2072
tests/scripts/1219-a-null-collection-local-mints-its-backing-once.loft	1527	1384	753
tests/scripts/121-struct-enum-return-local.loft	306	334	334
tests/scripts/1221-an-admissible-source-reaches-a-route.loft	456	672	500
tests/scripts/1221b-an-unroutable-source-is-refused.loft	0	0	0
tests/scripts/1221c-a-whole-keyed-collection-has-no-append-route.loft	0	0	0
tests/scripts/1222-every-keyed-former-hoists-its-forward-content.loft	241	306	313
tests/scripts/1223-a-nullable-element-meets-the-bracket-rule.loft	0	0	0
tests/scripts/1223b-a-bracketed-nullable-element-still-appends.loft	299	429	275
tests/scripts/1225-a-keyed-collection-assigns-into-a-tuple-element.loft	1225	1115	1368
tests/scripts/1226-a-group-member-never-frees-a-record-its-sibling-holds.loft	528	800	696
tests/scripts/1228-a-tuple-element-append-addresses-its-place-once.loft	495	516	378
tests/scripts/1228b-a-tuple-element-is-a-place-a-compound-assign-can-write.loft	302	219	439
tests/scripts/1229-a-constructed-literal-does-not-wear-its-destinations-nullability.loft	207	205	196
tests/scripts/122-keyed-clear.loft	219	263	209
tests/scripts/122-keyed-return-local-allocates.loft	5264	5918	2786
tests/scripts/1230-a-keyed-tuple-element-owns-a-copy.loft	596	672	608
tests/scripts/1231-an-annotated-declaration-boxes-like-its-inferred-twin.loft	7263	10749	7137
tests/scripts/1232-a-nullable-element-of-a-vector-literal-is-diagnosed.loft	422	596	446
tests/scripts/1233-a-captured-keyed-collection-accumulates-its-appends.loft	590	950	830
tests/scripts/1234-a-null-append-compiles-natively-at-every-element-type.loft	397	676	512
tests/scripts/1235-a-returned-text-outlives-its-store.loft	1573	1720	1550
tests/scripts/1236-a-lambda-inside-a-lambda-sees-the-enclosing-scope.loft	1871	2874	1516
tests/scripts/1237-a-keyed-local-takes-a-vector-of-its-elements.loft	1049	1475	1332
tests/scripts/123-struct-enum-arg-temp.loft	191	164	245
tests/scripts/1242-a-refusal-cell-and-a-running-cell-share-a-file.loft	0	0	0
tests/scripts/1242b-a-pass-1-error-no-longer-masks-a-pass-2-one.loft	0	0	0
tests/scripts/1245-a-fn-ref-bind-copies-like-its-named-twin.loft	200000	228278	112596
tests/scripts/1245b-a-witnessed-lift-does-not-free-a-keyed-view.loft	74678	110985	18553
tests/scripts/1246-a-nullable-narrow-slot-answers-null.loft	2238	2582	2063
tests/scripts/1247-narrow-int-message-names-its-own-type.loft	0	0	0
tests/scripts/1248-a-capture-that-cannot-be-borrowed-from-does-not-decline-the-lift.loft	200000	241843	119112
tests/scripts/1248-a-closure-join-return-owns-its-minted-arm.loft	200000	241663	98029
tests/scripts/1248b-a-capture-witness-is-the-slot-the-return-reads.loft	200000	265782	105388
tests/scripts/1249-a-nullable-narrow-sentinel-is-not-a-value.loft	1940	2412	1783
tests/scripts/124-vector-amortised-growth.loft	200000	363525	17723
tests/scripts/1250-a-const-refusal-names-the-parameter-the-author-wrote.loft	0	0	0
tests/scripts/1251-a-heap-parameter-is-shared-not-copied.loft	1933	2592	1527
tests/scripts/1254-an-empty-stub-returns-its-types-default.loft	163	262	264
tests/scripts/1255-a-return-width-holds-the-values-not-the-span.loft	199	316	378
tests/scripts/1257-a-lifted-collection-return-does-not-empty-its-source.loft	3212	4113	1838
tests/scripts/1257b-a-lifted-collection-return-is-freed-by-identity.loft	200000	300410	101376
tests/scripts/1259-the-parser-library-accepts-the-language-it-documents.loft	200000	368096	84671
tests/scripts/125-native-text-arg.loft	62	90	155
tests/scripts/1266-a-struct-literal-fills-a-keyed-field-and-its-group.loft	1546	2327	1696
tests/scripts/1267-a-descending-key-orders-the-index-once.loft	5183	7215	5527
tests/scripts/1269-a-nullable-collection-keeps-its-null-through-json.loft	717	997	1134
tests/scripts/126-keyed-field-clear.loft	334	531	290
tests/scripts/126-store-coalesce.loft	200000	265440	25509
tests/scripts/126-store-release-keeps-everything.loft	56	35	78
tests/scripts/1270-an-absent-text-is-one-absence.loft	745	1191	1477
tests/scripts/1271-an-escaped-quote-in-a-hole-is-one-string.loft	550	674	1387
tests/scripts/1272-a-remove-inside-a-keyed-range.loft	3890	5070	3048
tests/scripts/1273-a-generic-that-delegates-still-owns-its-return.loft	9434	9735	3960
tests/scripts/1274-a-bound-is-satisfied-by-signature-not-name.loft	525	850	911
tests/scripts/1275-a-bound-offers-both-arities-of-minus.loft	1227	1726	906
tests/scripts/1276-a-closure-captures-a-ref-parameter.loft	734	987	997
tests/scripts/1276-reject-a-ref-parameter-a-closure-cannot-write.loft	0	0	0
tests/scripts/1277-yield-from-passes-arguments-and-ends-on-exhaustion.loft	4182	5741	6140
tests/scripts/1278-a-text-element-of-a-tuple-parameter-is-writable.loft	955	1334	2514
tests/scripts/1279-a-captured-collection-rebind-replaces.loft	1495	2325	1631
tests/scripts/127-keyed-indexed-set.loft	702	785	587
tests/scripts/1280-a-fn-ref-call-site-seeds-its-argument-types.loft	1089	1186	1311
tests/scripts/1281-a-closure-cannot-replace-a-captured-parameter.loft	697	947	643
tests/scripts/1282-a-null-into-a-tuple-element-writes-the-sentinel.loft	457	641	868
tests/scripts/1285-a-fn-ref-argument-reaches-a-fn-ref-callee.loft	464	452	554
tests/scripts/1287-a-forwarded-ref-rebind-is-local-and-owned.loft	4568	4911	2505
tests/scripts/128-struct-keyed-field-init.loft	302	413	286
tests/scripts/1290-a-heap-parameter-rebind-is-local-in-every-spelling.loft	5419	5722	4514
tests/scripts/1291-a-keyed-write-back-does-not-release-the-callers-store.loft	12452	11907	3748
tests/scripts/1292-a-keyed-and-enum-ref-parameter-write-back.loft	3125	4279	3150
tests/scripts/1292-a-sorted-reference-write-back-is-not-dropped.loft	1237	1685	1734
tests/scripts/1294-a-keyed-parameter-rebind-is-local.loft	10539	11467	10690
tests/scripts/1295-a-nullable-parameter-rebind-has-an-owner.loft	6426	6929	5698
tests/scripts/1296-an-i32-overflow-reads-as-null.loft	559	824	793
tests/scripts/1299-a-bound-resolves-by-signature-at-monomorphisation.loft	277	430	358
tests/scripts/129-lazy-bind.loft	62	12	56
tests/scripts/129-lazy-graph.loft	49	17	64
tests/scripts/129-lazy-sql-graph.loft	53	17	66
tests/scripts/129-lazy-sql-owner.loft	42	12	46
tests/scripts/129-lazy-sql-query.loft	40	12	45
tests/scripts/129-lazy-sql-range.loft	36	12	43
tests/scripts/129-lazy-sql-schema.loft	24	12	36
tests/scripts/129-sorted-index-field-deepcopy.loft	257	373	225
tests/scripts/12-collections.loft	2437	3278	2262
tests/scripts/1300-a-generic-header-binds-its-own-type-variable.loft	2268	3054	3035
tests/scripts/1302-as-bool-answers-null-on-a-kind-mismatch.loft	347	442	928
tests/scripts/1303-an-amp-write-back-leaves-the-caller-owning-its-store.loft	27489	26440	8473
tests/scripts/1304-a-literal-receiver-does-not-build-into-the-destination.loft	9845	9175	1841
tests/scripts/1305-a-sentinel-collapses-where-null-is-not-representable.loft	291	417	264
tests/scripts/1309-exhausted-pushes-its-generator-once.loft	504	348	339
tests/scripts/1310-a-custom-iterator-yields-every-heap-item-type.loft	3866	4493	3763
tests/scripts/1312-a-rebound-parameter-is-read-before-it-is-detached.loft	2896	3402	2669
tests/scripts/1316-a-nullable-reference-field-is-still-a-pointer.loft	2224	3083	1832
tests/scripts/1318-a-call-shaped-argument-names-the-store-a-fn-ref-may-hand-back.loft	200000	291085	105599
tests/scripts/1319-a-nullable-whole-value-bind-copies-like-its-dense-twin.loft	1473	1639	1271
tests/scripts/131-keyed-nested-struct-uaf.loft	7215	7579	1729
tests/scripts/1320-a-branch-joined-binding-frees-the-arm-that-minted.loft	200000	274014	88507
tests/scripts/1321-a-joined-binding-copies-what-a-plain-bind-copies.loft	200000	293244	21169
tests/scripts/1322-a-default-arm-mint-is-freed-once.loft	200000	300157	101631
tests/scripts/1323-every-arm-of-a-value-branch-has-its-own-binding.loft	200000	270987	93849
tests/scripts/1324-a-reassigned-capture-suppresses-the-store-the-record-holds.loft	10885	12919	3779
tests/scripts/1325-a-whole-tuple-bind-copies-on-native-too.loft	499	595	1125
tests/scripts/1326-a-captured-keyed-collection-rebind-replaces.loft	1374	1962	1335
tests/scripts/1327-an-opaque-fn-ref-return-may-be-its-argument.loft	200000	230778	83532
tests/scripts/1328-a-fn-ref-rebind-frees-the-store-it-displaces.loft	200000	198031	110123
tests/scripts/1329-a-fn-ref-vector-rebind-frees-the-store-it-displaces.loft	200000	232483	82311
tests/scripts/132-vector-elemset-inline-literal-uaf.loft	6823	7071	1560
tests/scripts/1331-a-repointed-literal-accumulator-is-detached.loft	200000	206910	81354
tests/scripts/1332-a-loop-local-is-hoisted-only-when-it-is-read-after.loft	2499	3103	1579
tests/scripts/1333-a-mixed-binding-keeps-the-dep-its-view-arm-set.loft	200000	233908	83207
tests/scripts/1335-a-fn-ref-return-of-any-shape-maps-its-deps-into-the-caller.loft	11487	14285	3949
tests/scripts/1336-a-local-with-mixed-ownership-releases-through-its-owner-witness.loft	23011	29916	8107
tests/scripts/1337-a-view-of-a-local-returned-through-a-nullable-return-is-copied.loft	1098	1055	1028
tests/scripts/1338-an-early-text-return-is-delivered-through-the-caller-buffer.loft	9896	11357	16760
tests/scripts/1339-the-parser-is-not-charged-for-a-prelude-that-never-existed.loft	17366	30888	9294
tests/scripts/1340-the-emitter-records-where-each-block-opens.loft	1543	2108	1129
tests/scripts/1343-a-boolean-match-with-both-arms-is-exhaustive.loft	1956	2173	3216
tests/scripts/1344-a-qualified-unit-variant-is-freed-like-an-unqualified-one.loft	473	661	802
tests/scripts/1345-a-nullable-vector-return-of-a-projection-is-copied.loft	15176	21624	2868
tests/scripts/1346-a-nullable-record-from-a-call-copies-when-reassigned-or-joined.loft	528	598	464
tests/scripts/1347-a-lambda-declared-nullable-heap-accepts-a-non-null-tail.loft	634	868	680
tests/scripts/134-persist-copy-key-order.loft	65	28	96
tests/scripts/134-persist-copy-query.loft	26	15	37
tests/scripts/134-trie-paged-layout.loft	52	35	100
tests/scripts/134-vector-single-width.loft	3682	5373	1235
tests/scripts/1350-a-lifetime-tuple-result-joins-a-tuple-literal.loft	1078	1445	1123
tests/scripts/1351-a-module-that-declares-main-does-not-displace-the-entry.loft	0	0	0
tests/scripts/1353-a-nullable-record-from-a-fn-ref-copies-when-reassigned-or-joined.loft	503	576	496
tests/scripts/1354-a-tuple-local-handed-to-an-if-binding-survives-it.loft	423	593	658
tests/scripts/1356-a-record-yielded-from-a-loop-body-is-the-value-at-the-yield.loft	1287	1324	884
tests/scripts/1357-every-text-buffer-a-frame-mints-is-released.loft	8519	11929	11177
tests/scripts/135-hash-table-rebuild-frees-the-old-table.loft	200000	264331	26511
tests/scripts/135-keyed-insert-retarget.loft	200000	314627	81675
tests/scripts/135-reserve-hash.loft	200000	267054	35254
tests/scripts/135-vector-u8-concat.loft	5058	5779	1116
tests/scripts/1361-a-tuple-with-a-heap-member-copies-like-any-other-value.loft	1341	1322	1264
tests/scripts/1362-a-rebind-releases-the-droppable-it-displaces.loft	31913	38562	15423
tests/scripts/1365-a-tuple-member-typed-by-a-type-variable-is-copied.loft	1607	1729	1155
tests/scripts/1366-a-nullable-into-a-tuple-literal-member-is-reported.loft	346	461	433
tests/scripts/1366-a-nullable-vector-into-a-non-null-struct-field-is-reported.loft	108	135	114
tests/scripts/1367-a-tagged-projection-bound-to-a-local-is-the-pointer.loft	4710	5518	3432
tests/scripts/1368-a-return-that-may-borrow-two-sources-is-fresh.loft	459	524	549
tests/scripts/1369-a-nullable-rebind-from-an-absent-source-releases-what-it-displaces.loft	307	428	413
tests/scripts/136-persist-copy-box-query.loft	36	15	42
tests/scripts/136-persist-copy-morton-order.loft	65	28	96
tests/scripts/136-ref-arg-alias.loft	276	337	237
tests/scripts/1371-a-whole-value-write-through-an-amp-link-reaches-the-source.loft	708	1052	1024
tests/scripts/1372-a-reference-links-a-nullable-slot.loft	436	607	652
tests/scripts/1376-a-whole-value-write-through-a-link-to-a-place-reaches-the-place.loft	403	575	483
tests/scripts/1378-a-generic-at-a-self-referential-struct-parses.loft	1463	2211	1465
tests/scripts/1379-a-value-if-into-a-narrow-slot-is-not-a-coalesce.loft	25682	21283	5229
tests/scripts/1379b-a-value-if-into-a-narrow-slot-is-refused-like-its-match-twin.loft	0	0	0
tests/scripts/137-keyed-return-buffer-loop.loft	1744	2123	1202
tests/scripts/1380-an-else-if-chain-answers-in-its-first-arms-type.loft	619	708	735
tests/scripts/1380b-an-else-if-chain-arm-of-another-type-is-refused.loft	0	0	0
tests/scripts/1381-a-statement-if-discards-what-its-arms-yield.loft	309	359	281
tests/scripts/1382-a-statement-if-discards-either-arms-value.loft	211	227	255
tests/scripts/1383-a-generic-at-two-integer-widths-is-two-monomorphs.loft	396	527	494
tests/scripts/1386-a-value-position-match-needs-a-value-from-every-arm.loft	0	0	0
tests/scripts/1386b-a-match-arm-that-diverges-or-yields-is-not-valueless.loft	326	376	367
tests/scripts/138-vector-of-vector-single.loft	805	1272	657
tests/scripts/139-drop-cascade.loft	36051	43671	18702
tests/scripts/139-p377-libfree-leak.loft	22170	28706	3364
tests/scripts/13-map-filter-reduce.loft	4274	7115	2927
tests/scripts/140-p377-corruption-oracle.loft	18204	24416	13802
tests/scripts/141-plan51-canonical-immediate.loft	8274	11714	5359
tests/scripts/142-plan51-cluster2-double-set.loft	2427	3135	1163
tests/scripts/143-plan51-cluster3-mixed-lit-call.loft	3632	4879	1497
tests/scripts/144-plan51-cluster4-match-tail.loft	1863	2532	1009
tests/scripts/144-view-loopvar-reassign.loft	379	565	401
tests/scripts/145-plan51-cluster2-many-iters.loft	38939	51791	16093
tests/scripts/145-view-materialised-on-reshape.loft	759	1089	868
tests/scripts/146-keyed-rekey-through-view.loft	475	591	569
tests/scripts/146-plan51-cluster2-conditional-set.loft	1448	1800	674
tests/scripts/147-plan51-cluster5a-tuple-return.loft	3604	4453	1426
tests/scripts/147-view-producer-invalidator-boundary.loft	1828	2716	2085
tests/scripts/148-plan51-gridmesh-real-lib.loft	6881	6652	2124
tests/scripts/148-view-liveness-across-reshape.loft	1150	1294	890
tests/scripts/149-plan51-moros-map-real-lib.loft	10368	10029	4473
